Time,Left,U
15508,12800,91.291
15520,12816,90.6896
15532,12832,90.0742
15544,12848,89.4458
15556,12864,88.8052
15568,12880,88.1532
15580,12912,87.4906
15592,12928,86.8183
15604,12976,86.1372
15616,13024,85.4481
15628,13056,84.7519
15640,14432,84.0496
15652,13712,83.342
15664,13408,82.6302
15676,13312,81.9149
15688,13360,81.1971
15700,13440,80.4778
15712,13408,79.7578
15724,13408,79.0382
15736,13440,78.3198
15748,13440,77.6036
15760,13472,76.8905
15772,13488,76.1814
15784,13520,75.4773
15796,13520,74.779
15808,13552,74.0875
15820,13568,73.4036
15832,13600,72.7284
15844,13632,72.0625
15856,13664,71.4069
15868,13712,70.7625
15880,13744,70.13
15892,13856,69.5103
15904,13904,68.9042
15916,13952,68.3125
15928,14016,67.7359
15940,14064,67.1752
15952,14128,66.6312
15964,14176,66.1045
15976,14224,65.5957
15988,14288,65.1057
16000,14336,64.6349
16013,14368,64.1474
16025,14400,63.7188
16037,14432,63.3113
16049,14464,62.9254
16061,14496,62.5616
16073,14512,62.2204
16085,14544,61.9023
16097,14576,61.6076
16109,14624,61.3368
16121,14656,61.0901
16133,14688,60.868
16145,14720,60.6706
16157,14752,60.4983
16169,14768,60.3512
16181,14784,60.2296
16193,14800,60.1337
16205,14832,60.0635
16217,14848,60.0191
16229,14864,60.0006
16241,14864,60.008
16253,14880,60.0413
16265,14896,60.1005
16277,14928,60.1855
16289,14928,60.2962
16302,14928,60.4449
16314,14944,60.6085
16326,14928,60.7973
16338,14928,61.011
16350,14928,61.2493
16362,14928,61.5118
16374,14928,61.7984
16386,14928,62.1085
16398,14928,62.4418
16410,14928,62.7978
16422,14928,63.1762
16434,14944,63.5763
16446,14928,63.9978
16458,14960,64.4399
16470,14960,64.9023
16483,14976,65.4252
16495,14960,65.9276
16507,14944,66.4482
16519,14928,66.9864
16531,14896,67.5414
16543,14880,68.1126
16555,14880,68.6992
16568,14816,69.3512
16580,14800,69.9674
16592,14784,70.5966
16604,14768,71.238
16616,14752,71.8908
16628,14704,72.5541
16640,14672,73.227
16652,14656,73.9087
16664,14624,74.5983
16676,14576,75.2949
16688,14544,75.9976
16700,14512,76.7054
16712,14496,77.4176
16724,14448,78.1331
16736,14400,78.851
16748,14384,79.5704
16760,14352,80.2903
16772,14320,81.0099
16784,14272,81.7282
16796,14240,82.4442
16808,14208,83.1571
16820,14160,83.8659
16832,14128,84.5696
16844,14080,85.2675
16856,14032,85.9585
16868,14000,86.6418
16880,13968,87.3165
16892,13920,87.9817
16904,13872,88.6365
16916,13840,89.2802
16928,13792,89.9119
16940,13760,90.5307
16952,13712,91.1358
16964,13712,91.7265
16976,13680,92.3021
16988,13664,92.8617
17000,13632,93.4046
17013,13600,93.9731
17025,13568,94.4791
17037,13552,94.9663
17049,13536,95.4341
17061,13488,95.8819
17073,13488,96.3091
17085,13456,96.7152
17097,13408,97.0997
17110,13408,97.4911
17122,13376,97.8288
17134,13360,98.1435
17146,13328,98.4346
17158,13312,98.7018
17170,13280,98.9448
17182,13264,99.1633
17194,13232,99.3569
17206,13184,99.5254
17218,13136,99.6687
17230,13104,99.7864
17242,13040,99.8785
17256,13024,99.9534
17268,12976,99.9896
17280,12944,99.9999
17292,12896,99.9842
17304,12864,99.9427
17316,12848,99.8753
17328,12816,99.7822
17340,12800,99.6634
17352,12784,99.5192
17364,12784,99.3496
17376,12784,99.155
17388,12784,98.9356
17400,12784,98.6916
17412,12784,98.4234
17424,12800,98.1313
17436,12784,97.8158
17448,12768,97.4771
17460,12768,97.1158
17472,12736,96.7323
17484,12720,96.3271
17496,12720,95.9008
17508,12720,95.4539
17520,12720,94.9869
17532,12720,94.5006
17544,12720,93.9954
17556,12752,93.4721
17568,12768,92.9313
17580,12784,92.3738
17592,12800,91.8003
17604,12800,91.2114
17616,12816,90.608
17628,12832,89.9909
17640,12832,89.3609
17652,12848,88.7187
17664,12848,88.0652
17676,12880,87.4012
17688,12896,86.7277
17700,12928,86.0454
17712,12960,85.3553
17724,12992,84.6583
17736,13024,83.9553
17748,13056,83.2471
17760,13088,82.5347
17772,13120,81.819
17784,13152,81.1009
17796,13184,80.3815
17808,13264,79.6615
17820,13296,78.942
17832,13328,78.2238
17844,13376,77.508
17856,13360,76.7954
17868,13392,76.0869
17880,13408,75.3835
17892,13440,74.6861
17904,13488,73.9956
17916,13504,73.3128
17928,13616,72.6387
17940,13648,71.9742
17952,13680,71.3201
17964,13728,70.6772
17976,13792,70.0463
17988,13840,69.4284
18000,13888,68.8242
18012,13952,68.2345
18024,14032,67.66
18036,14064,67.1015
18048,14128,66.5597
18060,14176,66.0354
18072,14240,65.5291
18084,14288,65.0416
18096,14320,64.5734
18108,14368,64.1253
18120,14400,63.6977
18133,14432,63.2584
18145,14448,62.8754
18157,14496,62.5146
18169,14512,62.1765
18181,14544,61.8615
18193,14576,61.57
18205,14608,61.3024
18217,14624,61.059
18229,14672,60.8401
18241,14704,60.6461
18253,14736,60.4771
18265,14784,60.3335
18277,14784,60.2153
18289,14800,60.1228
18301,14816,60.056
18313,14848,60.0151
18325,14864,60.0001
18337,14880,60.011
18349,14896,60.0478
18361,14896,60.1104
18373,14928,60.1988
18385,14928,60.3129
18397,14944,60.4525
18409,14928,60.6174
18421,14928,60.8075
18433,14928,61.0224
18445,14928,61.2619
18457,14928,61.5257
18469,14928,61.8134
18481,14928,62.1247
18493,14928,62.4592
18505,14928,62.8164
18517,14976,63.1958
18529,15008,63.5971
18541,14976,64.0196
18553,14960,64.4627
18565,14928,64.9261
18577,14896,65.4089
18589,14896,65.9107
18601,14880,66.4307
18613,14848,66.9684
18625,14816,67.5229
18637,14800,68.0935
18649,14720,68.6796
18661,14704,69.2804
18673,14672,69.8951
18685,14640,70.5228
18697,14640,71.1629
18709,14624,71.8143
18721,14592,72.4764
18733,14576,73.1483
18745,14560,73.829
18757,14528,74.5177
18769,14496,75.2136
18782,14464,75.9743
18794,14448,76.6821
18806,14416,77.3941
18818,14400,78.1095
18830,14368,78.8273
18842,14352,79.5467
18854,14304,80.2666
18866,14272,80.9862
18878,14240,81.7046
18890,14192,82.4207
18902,14160,83.1337
18914,14096,83.8426
18926,14080,84.5465
18938,14048,85.2446
18950,14016,85.9359
18962,13984,86.6194
18974,13904,87.2944
18986,13856,87.9599
18998,13808,88.6152
19010,13776,89.2592
19022,13760,89.8913
19034,13728,90.5105
19046,13696,91.1161
19058,13680,91.7073
19070,13648,92.2834
19082,13632,92.8435
19094,13584,93.387
19106,13568,93.9131
19118,13568,94.4212
19130,13536,94.9106
19142,13488,95.3807
19154,13472,95.8309
19166,13472,96.2605
19178,13440,96.6691
19190,13408,97.0561
19202,13392,97.421
19214,13376,97.7633
19226,13360,98.0825
19238,13328,98.3784
19250,13296,98.6504
19262,13296,98.8983
19274,13264,99.1217
19286,13232,99.3203
19298,13184,99.4938
19310,13120,99.6421
19322,13104,99.7649
19334,13056,99.8622
19347,13008,99.9385
19359,12976,99.982
19371,12960,99.9996
19383,12912,99.9913
19395,12864,99.9571
19407,12848,99.897
19419,12816,99.8111
19431,12800,99.6996
19443,12800,99.5626
19455,12800,99.4001
19467,12784,99.2126
19479,12784,99.0002
19491,12784,98.7631
19503,12768,98.5017
19515,12768,98.2164
19527,12784,97.9074
19539,12784,97.5752
19551,12768,97.2203
19563,12752,96.843
19575,12720,96.4439
19587,12720,96.0236
19599,12720,95.5824
19611,12720,95.121
19623,12720,94.6401
19635,12736,94.1402
19647,12768,93.6219
19659,12816,93.0861
19671,12832,92.5332
19683,12848,91.9641
19695,12816,91.3795
19707,12832,90.7802
19719,12848,90.1669
19732,12864,89.4876
19744,12864,88.8478
19756,12880,88.1965
19768,12912,87.5345
19780,12928,86.8628
19792,12992,86.1823
19804,13024,85.4937
19816,13040,84.798
19828,13088,84.096
19840,13136,83.3888
19852,13168,82.6771
19864,13200,81.962
19876,13232,81.2444
19888,13264,80.5251
19900,13280,79.8052
19912,13280,79.0855
19924,13312,78.367
19936,13328,77.6506
19948,13344,76.9373
19960,13376,76.2279
19972,13408,75.5235
19984,13424,74.8248
19996,13424,74.1328
20008,13488,73.4484
