Time,Left,Right
1605602886286,2128,13312
1605602886306,2128,13040
1605602886327,2112,12896
1605602886347,2080,12880
1605602886367,2160,12800
1605602886387,2128,12768
1605602886407,2128,12560
1605602886426,2192,12768
1605602886445,2144,12400
1605602886464,2304,12720
1605602886483,2176,12560
1605602886502,2160,12064
1605602886521,2192,11824
1605602886540,2128,11840
1605602886559,2144,11472
1605602886578,2128,11328
1605602886596,2192,11200
1605602886615,2144,11104
1605602886634,2096,10928
1605602886653,2144,10880
1605602886672,2176,11024
1605602886691,2128,10576
1605602886710,2144,10560
1605602886729,2112,10528
1605602886747,2144,10368
1605602886766,2144,10144
1605602886785,2176,10128
1605602886804,2112,9968
1605602886823,2288,10176
1605602886842,2160,10000
1605602886861,2128,9584
1605602886880,2176,9552
1605602886898,2192,9248
1605602886917,2144,9088
1605602886936,2192,8816
1605602886955,2176,8896
1605602886974,2080,8672
1605602886993,2128,8560
1605602887012,2144,8448
1605602887031,2160,8320
1605602887050,2144,8544
1605602887069,2144,8288
1605602887088,2144,8144
1605602887106,2128,7968
1605602887126,2176,7904
1605602887145,2128,7664
1605602887165,2144,7536
1605602887185,2144,7504
1605602887205,2128,7328
1605602887225,2160,7344
1605602887245,2256,7616
1605602887265,2128,6768
1605602887286,2128,6560
1605602887306,2128,6640
1605602887327,2128,6368
1605602887346,2224,6416
1605602887366,2080,6272
1605602887386,2144,6176
1605602887406,2256,6288
1605602887426,2128,5920
1605602887446,2160,5920
1605602887466,2144,5568
1605602887487,2288,5904
1605602887507,2128,5296
1605602887528,2144,5328
1605602887547,2144,5024
1605602887567,2144,4960
1605602887587,2160,5024
1605602887607,2128,5040
1605602887627,2160,4784
1605602887647,2128,4544
1605602887667,2224,4288
1605602887688,2144,4576
1605602887708,2112,3968
1605602887729,2112,3984
1605602887748,2128,3776
1605602887768,2128,3888
1605602887788,2112,3568
1605602887808,2128,3472
1605602887828,2112,3312
1605602887848,2144,3232
1605602887868,2192,3136
1605602887889,2128,3104
1605602887929,2112,2640
1605602887949,2176,2528
1605602887969,2048,2480
1605602887989,2176,2640
1605602888008,2336,3264
1605602888028,2448,3744
1605602888049,2544,4128
1605602888069,2112,2592
1605602888090,2096,2752
1605602888110,2096,2896
1605602888131,2112,2992
1605602888151,2096,3168
1605602888170,2128,3360
1605602888190,2128,3552
1605602888210,2128,3632
1605602888230,2128,3808
1605602888251,2144,3920
1605602888271,2240,4128
1605602888292,2128,4080
1605602888312,2272,4336
1605602888333,2096,4608
1605602888353,2192,4496
1605602888373,2208,4752
1605602888392,2192,4880
1605602888412,2176,4992
1605602888432,2192,4992
1605602888453,2128,5104
1605602888473,2112,5280
1605602888494,2096,5360
1605602888514,2128,5520
1605602888534,2160,5616
1605602888554,2112,5856
1605602888574,2144,5952
1605602888593,2160,6080
1605602888613,2144,6176
1605602888633,2208,6432
1605602888654,2224,6656
1605602888674,2192,6512
1605602888695,2112,6624
1605602888715,2208,6800
1605602888735,2160,6864
1605602888755,2128,7200
1605602888775,2144,7072
1605602888795,2224,7328
1605602888815,2240,7584
1605602888835,2112,7696
1605602888855,2176,7680
1605602888875,2224,7872
1605602888896,2144,7888
1605602888916,2176,8128
1605602888936,2176,8192
1605602888956,2128,8352
1605602888976,2224,8432
1605602888996,2144,8608
1605602889016,2160,8720
1605602889036,2160,8864
1605602889056,2144,8864
1605602889077,2192,9136
1605602889097,2192,9648
1605602889117,2192,9408
1605602889138,2128,9440
1605602889158,2192,9616
1605602889177,2224,9808
1605602889197,2144,9920
1605602889217,2128,9920
1605602889237,2160,10336
1605602889257,2208,10128
1605602889278,2208,10432
1605602889298,2128,10496
1605602889318,2144,10640
1605602889339,2304,10768
1605602889358,2144,11168
1605602889378,2160,10944
1605602889398,2112,10992
1605602889418,2096,11168
1605602889438,2144,11328
1605602889457,2144,11536
1605602889476,2128,11600
1605602889496,2080,11696
1605602889515,2144,11968
1605602889534,2144,12000
1605602889553,2160,12144
1605602889572,2160,12320
1605602889591,2128,12432
1605602889610,2128,12464
1605602889629,2128,12736
1605602889648,2096,12800
1605602889667,2176,12880
1605602889685,2128,12960
1605602889704,2256,13184
1605602889723,2144,13392
1605602889742,2160,13504
1605602889761,2096,13456
1605602889780,2240,13632
1605602889799,2208,13728
1605602889818,2144,13904
1605602889836,2128,13968
1605602889855,2128,14128
1605602889874,2128,14272
1605602889893,2080,14400
1605602889912,2096,14544
1605602889931,2112,14592
1605602889950,2112,14912
1605602889969,2144,15056
1605602889987,2144,15056
1605602890006,2128,15232
1605602890025,2096,15504
1605602890044,2240,15680
1605602890063,2176,15904
1605602890082,2096,15808
1605602890101,2144,15696
1605602890120,2192,15872
1605602890139,2128,16048
1605602890159,2144,16144
1605602890178,2160,16224
1605602890198,2192,16400
1605602890218,2208,16592
1605602890238,2128,16672
1605602890258,2176,16816
1605602890279,2128,16896
1605602890299,2192,17024
1605602890319,2160,17232
1605602890340,2128,17328
1605602890360,2160,17424
1605602890380,2192,17440
1605602890400,2144,17712
1605602890420,2176,17824
1605602890439,2160,17968
1605602890459,2160,18016
1605602890479,2192,18176
1605602890498,2144,18368
1605602890518,2160,18480
1605602890538,2144,18576
1605602890558,2240,18656
1605602890579,2240,18880
1605602890599,2240,19024
1605602890625,2160,19072
1605602890645,2128,19344
1605602890665,2160,19456
1605602890684,2112,19584
1605602890704,2128,19744
1605602890724,2128,19728
1605602890744,2144,20016
1605602890764,2176,20080
1605602890785,2128,20192
1605602890805,2144,20448
1605602890826,2128,20464
1605602890846,2160,20928
1605602890866,2128,21168
1605602890886,2160,20832
1605602890905,2144,21008
1605602890925,2224,21280
1605602890945,2128,21328
1605602890965,2160,21440
1605602890986,2160,21424
1605602891006,2144,21632
1605602891027,2128,21664
1605602891047,2176,21968
1605602891067,2144,21968
1605602891086,2144,22032
1605602891106,2144,22384
1605602891126,2160,22960
1605602891146,2256,22576
1605602891166,2208,22928
1605602891187,2096,22704
1605602891207,2112,22784
1605602891228,2112,22976
1605602891248,2256,23424
1605602891268,2144,23248
1605602891287,2144,23456
1605602891307,2112,23856
1605602891327,2128,23712
1605602891347,2144,23696
1605602891367,2160,23728
1605602891389,2128,23936
1605602891409,2144,24288
1605602891429,2144,24464
1605602891450,2112,24320
