Time,Right_Hip,Left_Hip,U
3104,17.6959,-9.31507,19.2489
3110,17.6959,-9.68037,19.3686
3115,18.0645,-9.68037,19.4684
3121,18.0645,-10.0457,19.5883
3127,18.4332,-10.0457,19.7082
3133,18.4332,-10.2283,19.8282
3139,18.6175,-10.2283,19.9481
3144,18.6175,-10.411,20.0481
3150,18.8018,-10.411,20.1681
3156,18.8018,-10.5936,20.2881
3162,18.9862,-10.5936,20.408
3167,18.9862,-10.7763,20.5079
3173,19.1705,-10.7763,20.6277
3179,19.1705,-10.9589,20.7474
3184,19.3548,-10.9589,20.8471
3190,19.3548,-11.3242,20.9666
3196,19.7235,-11.3242,21.086
3202,19.7235,-11.5069,21.2052
3208,19.9078,-11.5069,21.3242
3213,19.9078,-11.6895,21.4233
3219,20.0922,-11.6895,21.542
3225,20.0922,-12.0548,21.6604
3231,20.4608,-12.0548,21.7786
3237,20.4608,-12.0548,21.8966
3243,20.4608,-12.0548,22.0143
3248,20.4608,-12.2374,22.1121
3254,20.6452,-12.2374,22.2293
3260,20.6452,-12.4201,22.3461
3266,20.8295,-12.4201,22.4626
3272,8.29493,0,22.5787
3278,8.29493,-12.968,22.6944
3284,21.3825,-12.968,22.8098
3289,21.3825,-13.1507,22.9056
3295,21.5668,-13.1507,23.0202
3301,21.5668,-13.516,23.1344
3307,21.9355,-13.516,23.2481
3313,21.9355,-13.8813,23.3614
3319,22.3041,-13.8813,23.4742
3325,22.3041,-14.2466,23.5864
3330,22.6728,-14.2466,23.6796
3336,22.6728,-14.4292,23.7909
3342,22.8571,-14.4292,23.9017
3348,22.8571,-14.6119,24.0119
3353,23.0415,-14.6119,24.1033
3360,23.0415,-14.7945,24.2306
3365,23.2258,-14.7945,24.321
3371,23.2258,-14.9772,24.4289
3377,23.4101,-14.9772,24.5361
3383,23.4101,-14.9772,24.6427
3389,23.4101,-14.9772,24.7487
3395,23.4101,-15.3425,24.8539
3400,23.7788,-15.3425,24.9411
3406,23.7788,-15.3425,25.0451
3412,23.7788,-15.3425,25.1483
3418,23.7788,-15.5251,25.2508
3424,23.9631,-15.5251,25.3526
3430,23.9631,-15.8904,25.4536
3435,24.3318,-15.8904,25.5371
3441,24.3318,-16.0731,25.6366
3447,24.5161,-16.0731,25.7353
3453,24.5161,-16.4384,25.8332
3459,24.8848,-16.4384,25.9303
3465,24.8848,-16.621,26.0265
3471,25.0691,-16.621,26.1218
3476,25.0691,-16.8037,26.2006
3482,25.2535,-16.8037,26.2943
3488,25.2535,-16.8037,26.3871
3494,25.2535,-16.8037,26.4789
3500,25.2535,-16.9863,26.5699
3505,25.4378,-16.9863,26.6449
3511,25.4378,-16.9863,26.7341
3517,25.4378,-16.9863,26.8223
3523,25.4378,-17.1689,26.9096
3529,25.6221,-17.1689,26.9958
3535,25.6221,-17.3516,27.0811
3540,25.8065,-17.3516,27.1513
3546,25.8065,-17.5342,27.2347
3552,25.9908,-17.5342,27.317
3558,25.9908,-17.7169,27.3983
3564,26.1751,-17.7169,27.4785
3569,26.1751,-17.8995,27.5445
3575,26.3594,-17.8995,27.6227
3581,26.3594,-17.8995,27.6998
3587,26.3594,-17.8995,27.7758
3593,26.3594,-18.2648,27.8507
3599,26.7281,-18.2648,27.9245
3605,26.7281,-18.2648,27.9971
3610,26.7281,-18.2648,28.0568
3616,26.7281,-18.2648,28.1273
3622,26.7281,-18.2648,28.1966
3628,26.7281,-18.4475,28.2647
3633,26.9124,-18.4475,28.3206
3639,26.9124,-18.4475,28.3866
3645,26.9124,-18.4475,28.4513
3651,26.9124,-18.6301,28.5149
3657,27.0968,-18.6301,28.5772
3662,27.0968,-18.8128,28.6282
3668,27.2811,-18.8128,28.6882
3674,27.2811,-19.1781,28.747
3680,27.6498,-19.1781,28.8045
3685,27.6498,-19.5434,28.8515
3691,28.0184,-19.5434,28.9067
3697,28.0184,-19.726,28.9606
3703,28.2028,-19.726,29.0132
3709,28.2028,-19.726,29.0646
3714,28.2028,-19.726,29.1063
3720,28.2028,-19.726,29.1553
3726,28.2028,-19.726,29.2029
3732,28.2028,-19.9087,29.2492
3738,28.3871,-19.9087,29.2941
3744,28.3871,-20.0913,29.3377
3750,28.5714,-20.0913,29.38
3755,28.5714,-20.0913,29.4142
3761,28.5714,-20.0913,29.454
3767,28.5714,-20.274,29.4924
3773,28.7558,-20.274,29.5295
3779,28.7558,-20.274,29.5652
3785,28.7558,-20.274,29.5995
3791,28.7558,-20.274,29.6324
3796,28.7558,-20.274,29.6588
3802,28.7558,-20.4566,29.6892
3808,28.9401,-20.4566,29.7182
3814,28.9401,-20.4566,29.7457
3820,28.9401,-20.4566,29.7719
3826,28.9401,-20.4566,29.7967
3831,28.9401,-20.4566,29.8163
3837,28.9401,-20.4566,29.8385
3843,28.9401,-20.4566,29.8592
3849,28.9401,-20.4566,29.8786
3854,28.9401,-20.4566,29.8936
3860,28.9401,-20.4566,29.9104
3866,28.9401,-20.4566,29.9257
3872,28.9401,-20.4566,29.9396
3878,28.9401,-20.4566,29.952
3883,28.9401,-20.4566,29.9613
3889,28.9401,-20.4566,29.9711
3895,28.9401,-20.4566,29.9795
3901,28.9401,-20.4566,29.9865
3907,28.9401,-20.4566,29.992
3913,28.9401,-20.4566,29.9961
3918,28.9401,-20.4566,29.9984
3924,28.9401,-20.4566,29.9998
3930,8.29493,0,29.9998
3936,8.29493,-20.4566,29.9984
3942,28.9401,-20.4566,29.9955
3947,28.9401,-20.4566,29.992
3953,28.9401,-20.4566,29.9865
3959,28.9401,-20.4566,29.9795
3965,28.9401,-20.4566,29.9711
3971,28.9401,-20.4566,29.9613
3976,28.9401,-20.4566,29.952
3982,28.9401,-20.4566,29.9395
