Time,Right_Hip,Left_Hip,U
17924,-29.3088,-0.182648,-38.4387
17948,-30.0461,-0.182648,-38.9254
17972,-30.7834,-0.182648,-39.3225
17996,-31.3364,-0.182648,-39.6289
18020,-32.6267,-0.182648,-39.8441
18044,-33.9171,-0.182648,-39.9675
18068,-34.6544,0,-39.9988
18092,-35.2074,0,-39.938
18117,-36.129,0,-39.7768
18140,-36.682,0,-39.5407
18165,-36.8664,0,-39.1892
18189,-36.8664,0,-38.7596
18213,-36.8664,0,-38.2407
18237,-37.0507,0,-37.6338
18261,-37.0507,0,-36.9401
18286,-37.0507,0,-36.127
18309,-37.0507,0,-35.2993
18333,-36.682,0,-34.3559
18357,-36.129,0,-33.3334
18381,-35.576,0,-32.2341
18405,-34.8387,-0.182648,-31.0605
18429,-34.1014,-0.182648,-29.8154
18452,-32.8111,-0.182648,-28.5577
18476,-31.8894,-0.182648,-27.1809
18500,-30.7834,-0.182648,-25.7415
18524,-20.6452,-1.64384,-24.2428
18548,-24.5161,-0.182648,-22.6883
18576,-22.4885,0.547947,-20.8089
18600,-21.9355,-0.182648,-19.1458
18624,-21.9355,-0.182648,-17.4387
18648,-21.3825,-0.182648,-15.6913
18673,-19.7235,-0.182648,-13.8328
18697,-18.6175,-0.182648,-12.016
18721,-17.3272,-0.182648,-10.1715
18746,-15.8525,-0.182648,-8.22537
18770,-14.3779,-0.365295,-6.33765
18793,-12.1659,-0.182648,-4.51483
18816,-10.1382,-0.182648,-2.68246
18839,-8.47926,-0.182648,-0.844411
18865,-6.63594,-0.182648,1.23533
18889,-4.42396,-0.182648,3.15225
18914,-2.21198,-0.182648,5.14126
18938,0.18433,-0.182648,7.03869
18962,2.02765,-0.182648,8.91989
18986,4.0553,-0.182648,10.7806
19010,5.89862,-0.182648,12.6164
19033,7.74194,-0.182648,14.3485
19058,9.58525,-0.182648,16.1967
19082,11.2442,-0.182648,17.9329
19106,12.7189,-0.182648,19.6278
19130,14.7465,-0.182648,21.2775
19154,16.5899,-0.182648,22.8782
19178,17.6959,-0.182648,24.4262
19202,19.3548,-0.182648,25.9179
19226,20.8295,-0.182648,27.35
19249,21.7512,-0.182648,28.6632
19273,23.0415,-0.182648,29.9689
19298,24.5161,-0.182648,31.2556
19322,25.8065,-0.182648,32.4173
19346,26.9124,-0.182648,33.5043
19370,27.8341,-0.182648,34.5141
19394,28.3871,-0.182648,35.4445
19418,28.5714,-0.182648,36.2932
19441,29.1244,-0.182648,37.0281
19467,29.3088,-0.182648,37.7645
19491,29.6774,-0.182648,38.3536
19516,30.0461,-0.182648,38.8733
19540,31.3364,-0.182648,39.2809
19564,32.4424,-0.182648,39.5979
19588,33.1797,-0.182648,39.8238
19612,34.1014,-0.182648,39.9579
19636,34.8387,-0.182648,39.9999
19660,35.576,-0.182648,39.9498
19685,35.9447,-0.182648,39.7998
19709,36.129,-0.182648,39.5622
19733,36.129,0,39.2334
19757,36.129,0,38.8143
19781,36.129,0,38.3057
19806,36.129,0,37.6822
19830,35.9447,0,36.995
19854,35.9447,0,36.2225
19878,35.9447,0,35.3666
19902,35.9447,0,34.4293
19926,36.129,0,33.4126
19950,36.129,0,32.3189
19974,35.9447,-0.182648,31.1508
19998,35.3917,-0.182648,29.911
20022,34.2857,-0.182648,28.6022
