Time,Left,Right
1604818046342,24752,2064
1604818046362,24736,2048
1604818046381,24752,2064
1604818046401,24752,2064
1604818046421,24752,2048
1604818046441,24768,2064
1604818046462,24752,2064
1604818046482,24752,2064
1604818046503,24752,2064
1604818046523,24752,2064
1604818046543,24752,2064
1604818046562,24752,2064
1604818046582,24752,2064
1604818046602,24752,2064
1604818046622,24752,2048
1604818046642,24768,2064
1604818046663,24752,2064
1604818046683,24768,2064
1604818046704,24752,2064
1604818046724,24752,2064
1604818046744,24752,2064
1604818046763,24736,2064
1604818046783,24752,2064
1604818046803,24752,2064
1604818046823,24752,2048
1604818046843,24768,2064
1604818046864,24752,2064
1604818046884,24752,2064
1604818046906,24736,2048
1604818046926,24720,2048
1604818046946,24736,2032
1604818046966,24720,2032
1604818046986,24736,2032
1604818047006,24720,2048
1604818047026,24720,2032
1604818047045,24720,2032
1604818047064,24720,2032
1604818047083,24752,2064
