Time,Left,Right
1604805979197,47.2583,170.967
1604805979216,45.716,177.907
1604805979235,41.4198,180.661
1604805979254,38.1151,179.89
1604805979273,37.8947,174.492
1604805979292,37.6744,169.204
1604805979311,39.7674,164.247
1604805979329,42.1909,160.502
1604805979348,44.5043,156.206
1604805979367,46.7075,152.13
1604805979386,50.0122,148.274
1604805979405,52.8764,144.529
1604805979424,56.5116,140.343
1604805979443,60.257,136.597
1604805979462,63.7821,133.182
1604805979480,67.6377,129.657
1604805979499,71.0526,126.463
1604805979518,75.0184,123.048
1604805979537,78.4333,120.404
1604805979556,82.2889,117.319
1604805979575,86.5851,114.455
1604805979594,90.661,110.93
1604805979613,94.5165,107.515
1604805979631,98.9229,104.211
1604805979650,103.219,101.016
1604805979669,107.405,97.601
1604805979688,111.701,94.6267
1604805979707,115.667,91.5422
1604805979726,119.743,88.2375
1604805979745,123.378,85.3733
1604805979764,127.454,82.1787
1604805979782,131.53,79.2044
1604805979802,135.386,76.3403
1604805979823,139.682,72.9253
1604805979843,143.647,69.1799
1604805979863,147.613,65.8752
1604805979883,151.909,62.3501
1604805979902,156.206,58.7148
1604805979922,159.951,55.0796
1604805979942,161.383,50.563
1604805979962,156.977,46.5973
1604805979982,163.917,44.7246
1604805980002,171.077,39.9878
1604805980043,167.662,59.9266
1604805980064,175.263,58.164
1604805980084,177.576,56.6218
1604805980104,178.237,55.8507
1604805980123,176.805,54.1983
1604805980143,171.628,48.5802
1604805980163,164.798,45.3856
1604805980183,159.29,44.0636
1604805980203,153.892,45.1652
1604805980224,148.715,47.1481
1604805980244,144.198,49.3513
1604805980265,139.792,52.7662
1604805980285,135.275,55.7405
1604805980305,131.2,59.0453
1604805980324,126.903,62.1297
1604805980344,122.607,65.4345
1604805980364,118.972,69.0698
1604805980384,114.896,72.4847
1604805980404,110.6,76.12
1604805980425,105.753,79.2044
1604805980445,101.236,82.5092
1604805980466,96.3892,85.7038
1604805980486,91.9829,89.339
1604805980506,87.1359,92.8641
1604805980526,83.3905,96.1689
1604805980545,79.3146,99.3635
1604805980565,75.0184,102.778
1604805980585,71.0526,106.193
1604805980605,66.7564,109.718
1604805980626,62.9009,113.244
1604805980646,58.7148,116.989
1604805980667,54.3084,120.184
1604805980687,50.3427,123.599
1604805980707,46.4871,126.793
1604805980727,42.6316,130.208
1604805980747,39.1065,133.623
1604805980766,34.7001,137.038
1604805980786,27.5398,140.453
1604805980806,25.0061,143.207
1604805980827,24.5655,140.894
1604805980847,30.6242,151.579
1604805980868,16.4137,154.663
1604805980888,16.7442,158.188
1604805980908,14.3207,159.18
1604805980928,12.448,159.4
1604805980948,12.3378,164.908
1604805980968,19.7185,157.307
1604805980987,12.8886,166.561
1604805981008,12.6683,165.569
1604805981028,12.2277,167.001
